project_id,project_name,official_project_url,city,district,property_type,sub_type,status,starting_price_value,starting_price_currency,price_status,project_description,key_facts_json,contact_json,image_urls_json,source_links_json,last_verified,confidence_score,disclaimers_json
fab7dd4b_0ad1_e811_a2b8_00155d119707,Old Gold Market,https://www.aqaar.com/projects/fab7dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,mixed_use,mixed_use,active,14400,AED,official,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""Studio, 1, 2, 3 Bedrooms for rent"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087732""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Gold%20Market&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""Price captured from official Aqaar API start_price field.""]"
0cb8dd4b_0ad1_e811_a2b8_00155d119707,Old Quds,https://www.aqaar.com/projects/0cb8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,commercial,commercial,active,20700,AED,official,"Old Quds represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""25.4028244"",""longitude"":""55.4400826""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971600515155""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728553896/Aqaar/Main%20Portal/community/images/Old_Quds/_DSC1840-1728553896.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Old%20Quds&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
e2bc7f18_16cd_f011_8543_6045bd6a88e0,Online Test Project,https://www.aqaar.com/projects/e2bc7f18-16cd-f011-8543-6045bd6a88e0,Ajman,unknown,mixed_use,mixed_use,active,unknown,unknown,on_request,unknown,"{""project_for"":""unknown"",""sales_status_text"":""unknown"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Online%20Test%20Project&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
bd8bd1e6_0420_e911_a2b8_00155d119707,Orient Towers,https://www.aqaar.com/projects/bd8bd1e6-0420-e911-a2b8-00155d119707,Ajman,unknown,commercial,commercial,sold_out,284000,AED,official,"Orient Towers represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Sales"",""sales_status_text"":""100% Sold out"",""latitude"":""25.4044917"",""longitude"":""55.4511638""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971600515155""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1727939561/Aqaar/Main%20Portal/community/images/Orient_Towers/orient%20skyline-1727939561.jpg""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Orient%20Towers&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
6cb8dd4b_0ad1_e811_a2b8_00155d119707,Preston shops,https://www.aqaar.com/projects/6cb8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,commercial,commercial,active,30139,AED,official,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Preston%20shops&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""Price captured from official Aqaar API start_price field.""]"
00f262fd_7fd2_ec11_a2c0_00155d119927,PRJ-RP,https://www.aqaar.com/projects/00f262fd-7fd2-ec11-a2c0-00155d119927,Ajman,unknown,mixed_use,mixed_use,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=PRJ-RP&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
1be2d3a1_dee9_ef11_a2ce_00155d119747,Rashidia 2,https://www.aqaar.com/projects/1be2d3a1-dee9-ef11-a2ce-00155d119747,Ajman,unknown,mixed_use,mixed_use,active,unknown,unknown,on_request,unknown,"{""project_for"":""unknown"",""sales_status_text"":""unknown"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%202&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
f2b7dd4b_0ad1_e811_a2b8_00155d119707,Rashidia Towers,https://www.aqaar.com/projects/f2b7dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,commercial,commercial,sold_out,90000,AED,official,"Rashidia Towers represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Sales"",""sales_status_text"":""100% Sold out"",""latitude"":""25.3953086"",""longitude"":""55.4515205""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971600515155""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728454252/Aqaar/Main%20Portal/community/images/Rashidia_Towers/Rashidia%20Towers-1728454252.png""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rashidia%20Towers&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
46b8dd4b_0ad1_e811_a2b8_00155d119707,Rawdat Al Reef Flats & Shops,https://www.aqaar.com/projects/46b8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,commercial,commercial,active,6600,AED,official,"Rawdat Al Reef Flats & Shops represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971509622926""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Rawdat%20Al%20Reef%20Flats%20%26%20Shops&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
5eb8dd4b_0ad1_e811_a2b8_00155d119707,Royal Academic School,https://www.aqaar.com/projects/5eb8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,education,education,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""25.4032495"",""longitude"":""55.5199169""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Academic%20School&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
ceba2b44_2322_e911_a2b8_00155d119707,Royal Palaces,https://www.aqaar.com/projects/ceba2b44-2322-e911-a2b8-00155d119707,Ajman,unknown,mixed_use,mixed_use,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""25.429185"",""longitude"":""55.5288204""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971568585684""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Royal%20Palaces&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
d6e426c5_e7c4_ee11_a2bf_00155d119841,Settlement Project,https://www.aqaar.com/projects/d6e426c5-e7c4-ee11-a2bf-00155d119841,Ajman,unknown,mixed_use,mixed_use,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Settlement%20Project&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
4ab8dd4b_0ad1_e811_a2b8_00155d119707,Traditional Houses - Al Manama,https://www.aqaar.com/projects/4ab8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,commercial,commercial,active,4800,AED,official,"Traditional Houses - Al Manama represents a forward-thinking approach to real estate development, designed to integrate seamlessly with its surroundings while offering a range of properties to suit diverse requirements. The development is a thoughtful combination of residential and commercial spaces, ensuring a balance between work, life, and leisure. The project focuses on creating a sustainable and adaptable environment. Its residential units range from compact apartments ideal for singles or couples to larger family apartments, all designed with flexibility and functionality in mind. Commercial spaces are equally versatile, catering to small businesses, retail outlets, or offices.","{""project_for"":""Leasing"",""sales_status_text"":""1,2,3 Bedrooms for rent"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971509622926""}","[""https://res.cloudinary.com/dotdjffbb/image/upload/q_auto/f_auto/v1728629297/Aqaar/Main%20Portal/community/images/Traditional_Houses_Al_Manama/WhatsApp%20Image%202024-10-11%20at%209.49.14%20AM%20%281%29-1728629297.png""]","[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Traditional%20Houses%20-%20Al%20Manama&pageNumber=1&pageSize=100""]",2026-06-24,0.86,"[""Price captured from official Aqaar API start_price field.""]"
2a3a3b61_bd9f_ee11_a2bf_00155d119841,UM Khalaad School For Basic Education C-1,https://www.aqaar.com/projects/2a3a3b61-bd9f-ee11-a2bf-00155d119841,Ajman,unknown,education,education,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""25.4130459"",""longitude"":""55.4705591""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=UM%20Khalaad%20School%20For%20Basic%20Education%20C-1&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
cab8dd4b_0ad1_e811_a2b8_00155d119707,Waqf Thamer Saied Salman (University),https://www.aqaar.com/projects/cab8dd4b-0ad1-e811-a2b8-00155d119707,Ajman,unknown,mixed_use,mixed_use,active,20400,AED,official,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""25.4020359"",""longitude"":""55.5040687""}","{""telephone"":""600515155"",""email"":""info@aqaar.com"",""whatsapp"":""971543087468""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Waqf%20Thamer%20Saied%20Salman%20(University)&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""Price captured from official Aqaar API start_price field.""]"
5a6d07a8_f7e1_ea11_a2c4_00155d119619,Water Treatment Plant,https://www.aqaar.com/projects/5a6d07a8-f7e1-ea11-a2c4-00155d119619,Ajman,unknown,mixed_use,mixed_use,active,unknown,unknown,on_request,unknown,"{""project_for"":""Leasing"",""sales_status_text"":""unknown"",""latitude"":""unknown"",""longitude"":""unknown""}","{""telephone"":""unknown"",""email"":""unknown"",""whatsapp"":""unknown""}",[],"[""https://prodadmin-aqaar.realcube.estate/api/globalSearch?search=Water%20Treatment%20Plant&pageNumber=1&pageSize=100""]",2026-06-24,0.62,"[""No official available unit price found; pricing marked on_request or sold_out.""]"
